node,pr,auth,hub
310,0.0003253884034777894,0.0002728465995527919,0.00027284659955279184
311,0.000485499807925294,0.0004733642012397376,0.00047336420123973743
313,0.0002172804130423401,0.0001540214399388125,0.00015402143993881247
314,0.00014099797980685663,4.1260608674451066e-05,4.126060867445106e-05
315,0.0002263949938500126,0.00012419317522067614,0.0001241931752206761
316,0.0011370378462525607,0.001220996261772033,0.001220996261772033
317,0.00022759120738788188,0.00015520421327317843,0.0001552042132731784
318,0.0017053905310370826,0.0017851577267372315,0.0017851577267372313
319,0.0015850485554100397,0.001626707427774091,0.0016267074277740905
320,0.0008047995835191236,0.0008339753361770178,0.0008339753361770175
321,0.0006306991875748866,0.0006344573020918198,0.0006344573020918197
322,0.0008540275821486038,0.0009268840383465259,0.0009268840383465258
323,0.00033669212714848546,0.0003137282205852056,0.00031372822058520547
324,0.00039569121869814514,0.0003650716306503447,0.0003650716306503446
325,0.0016740794129742715,0.0017164659440157865,0.001716465944015786
326,0.0009999271122449278,0.0011121993700621113,0.0011121993700621109
327,0.00025849255914627754,0.00018315141843306144,0.00018315141843306142
328,0.0008378283591330233,0.0008736485181674481,0.0008736485181674477
329,0.0008237360448184161,0.0008642553780499081,0.0008642553780499078
330,0.0009226326521287578,0.001045776908476853,0.0010457769084768526
331,0.0006903168440138898,0.0007198952584296558,0.0007198952584296556
332,0.0003402727546568002,0.0002990774255234271,0.000299077425523427
333,0.0004725632456686748,0.00044976197387289456,0.00044976197387289446
334,0.0006286146494060932,0.0006316498411861441,0.0006316498411861438
335,0.0009094918784660887,0.0009890237891450873,0.0009890237891450873
336,0.0010366868395566544,0.0011012224566753252,0.0011012224566753252
337,0.0010631689225410186,0.001124150164110231,0.0011241501641102308
338,0.0011045774441094992,0.0011407686559129016,0.0011407686559129014
339,0.0012412065201645114,0.0012704315406797877,0.0012704315406797874
340,0.00040956106473800404,0.0003671121203255627,0.00036711212032556256
342,0.0003008401473609555,0.00024205272882652935,0.00024205272882652933
343,0.00014004033606984867,4.9257709677239866e-05,4.925770967723984e-05
344,0.0010421160777181382,0.0011001463677303522,0.0011001463677303516
346,0.0004658989125006133,0.0004472418806049406,0.00044724188060494044
347,0.000671430100485666,0.0007230176383031077,0.0007230176383031075
348,0.000698449879711043,0.0007529439226797858,0.0007529439226797855
350,0.0008381392255068626,0.0008739082654850059,0.0008739082654850056
351,0.0007184264345586382,0.0007645313373175775,0.0007645313373175772
352,0.0005684337476704168,0.000604184449086515,0.0006041844490865148
353,0.0012919069142754668,0.0013509226946417955,0.0013509226946417949
354,0.0007522593822831738,0.0007813277618770179,0.0007813277618770176
356,0.00039480282215349137,0.0003544452544951576,0.00035444525449515753
357,0.00037953062023682614,0.00034279219612249625,0.0003427921961224961
358,0.00025584115967217607,0.0001823235111862832,0.00018232351118628316
359,0.0008060331901248392,0.0008511742447559926,0.0008511742447559924
360,0.0016333545937282637,0.0016638963174245294,0.0016638963174245296
361,0.0002856679020455071,0.00022895145540570617,0.0002289514554057061
362,0.0002260969008543451,0.00015281826137161919,0.00015281826137161913
363,0.0003545814708347068,0.0003196645094826386,0.0003196645094826386
364,0.0006723170982271892,0.0006297133292475847,0.0006297133292475844
366,0.0003731285756218638,0.0003571423060070067,0.0003571423060070066
367,0.00014923778688971355,4.846756138667953e-05,4.846756138667951e-05
368,0.0010425609247827915,0.0010922535844577427,0.0010922535844577425
369,0.0006887573759655906,0.0007325020384683378,0.0007325020384683376
371,0.0012536711535672768,0.0013366677654086058,0.0013366677654086054
372,0.0004763242227008313,0.00045167657757346326,0.00045167657757346315
373,0.00021244248199853808,0.00013227430403199195,0.0001322743040319919
374,0.001890857678084594,0.0018844490888120116,0.001884449088812011
375,0.0006605674417599334,0.000628517518090883,0.0006285175180908831
377,0.0015839720101015334,0.0016380864118146132,0.001638086411814613
378,0.0005444701277504166,0.0005288701117884938,0.0005288701117884938
379,0.00020079647558391827,0.0001135855590926079,0.00011358555909260785
380,0.00024345217830529044,0.00016620543404430484,0.00016620543404430478
381,0.00034278104298697803,0.00032166595428012015,0.00032166595428012004
382,0.0005739035706647563,0.0005553838277717085,0.0005553838277717083
383,0.00013651121546559195,3.7145529773315925e-05,3.714552977331591e-05
384,0.00015385422235591277,6.007712204108145e-05,6.0077122041081445e-05
385,0.0009884924940151906,0.0010367506881746476,0.0010367506881746472
386,0.00020985034395821592,0.00012187769399006847,0.00012187769399006843
387,0.0009132118433495894,0.0009904772912742493,0.000990477291274249
388,0.0008327496665169522,0.0008934978158866642,0.0008934978158866639
389,0.0005077208285051977,0.000534984632335323,0.0005349846323353228
390,0.00024162970563932677,0.00015018742655627522,0.0001501874265562752
391,0.000570508674185054,0.0005653562344958312,0.000565356234495831
392,0.0003237923373896548,0.00029167439748318305,0.000291674397483183
395,0.00101651581572614,0.0010843475516305538,0.0010843475516305533
396,0.00046770862988176654,0.0004646544735589315,0.0004646544735589313
397,0.0007762438893130519,0.0008592473448772051,0.0008592473448772048
398,0.0007878436559278995,0.000826774949150738,0.0008267749491507377
399,0.0011234095039366861,0.0011880613984213096,0.0011880613984213094
400,0.0007615063576688724,0.0008407411254786919,0.0008407411254786916
401,0.0003832866442166449,0.0003526424932939001,0.0003526424932939
402,0.0017337198511652619,0.0017807471883357893,0.001780747188335789
403,0.0012999126632870018,0.0013862483933477548,0.0013862483933477546
404,0.0011378898211195094,0.001182851963361062,0.0011828519633610617
405,0.001573985103416024,0.0015966831682044402,0.0015966831682044402
406,0.00034355149980716407,0.0002896108800252352,0.0002896108800252351
409,0.0009078864630055499,0.0009794402727047367,0.0009794402727047364
410,0.0006971569889013974,0.0006906642817168751,0.0006906642817168751
411,0.00020917962596361946,0.00013252761224463467,0.00013252761224463462
412,0.0014724932454181817,0.0014905840798388147,0.0014905840798388147
413,0.0004569841810918704,0.00044670226855690343,0.0004467022685569033
414,0.0010239560174807774,0.0011031649250600388,0.0011031649250600386
415,0.0003716000248242747,0.00032209743800029606,0.00032209743800029595
416,0.0019194560200715225,0.0018830925894869717,0.0018830925894869714
417,0.00038242486883633146,0.0003501611425432106,0.0003501611425432105
418,0.0011135677744356037,0.0012127761569557638,0.0012127761569557633
419,0.0004016773960656932,0.0003513686187422926,0.00035136861874229255
420,0.0011018993205682134,0.0012184530947026674,0.001218453094702667
421,0.0005915218088746865,0.0006049775426871621,0.0006049775426871618
422,0.0006603810284017187,0.0006794020145629164,0.0006794020145629162
423,0.0011705552912882095,0.0012630513523155158,0.0012630513523155156
424,0.00023724399405374624,0.00016515454191717174,0.00016515454191717168
425,0.0012296984845426065,0.0012919030215542658,0.0012919030215542654
426,0.0002454456043737091,0.00018342918303120094,0.00018342918303120083
428,0.0005407203410316566,0.0005440903079529989,0.0005440903079529988
429,0.0005164247691440064,0.0005294603016274782,0.000529460301627478
430,0.0006210836834579717,0.000641854926413291,0.0006418549264132909
431,0.0006270451960165283,0.0005645665410778919,0.0005645665410778918
432,0.0016403880218514256,0.001645927601308043,0.0016459276013080428
433,0.00022496261922233678,0.00011224144665370249,0.00011224144665370245
434,0.0002695678634439921,0.00021906251805981974,0.00021906251805981972
435,0.0003337476465683581,0.00029503499948373005,0.00029503499948372995
436,0.0004571035838339025,0.00047022220763030115,0.000470222207630301
437,0.0013166307989159248,0.0013664547633567283,0.0013664547633567283
438,0.0006979557588703537,0.0007180727533311893,0.000718072753331189
439,0.0007964915721581534,0.0008056870315960872,0.0008056870315960871
440,0.0002449556013630077,0.00018967937575955262,0.00018967937575955262
441,0.0003706096964503802,0.00031422357666302856,0.00031422357666302845
442,0.0012935966090459289,0.0013833480732883914,0.0013833480732883916
443,0.001170426584760217,0.0012326297418124024,0.0012326297418124021
444,0.002108397499960476,0.0020976462465397724,0.002097646246539772
445,0.0008768747558533346,0.0009256853887291203,0.00092568538872912
446,0.0012879825445384799,0.001258311053861219,0.0012583110538612187
447,0.001081282175820041,0.0011688968051130578,0.0011688968051130574
448,0.0003716521431482113,0.00037045588821311797,0.0003704558882131178
449,0.000541202977708699,0.0005727264622582465,0.0005727264622582463
450,0.0003382195344714591,0.00025303161774075034,0.0002530316177407503
451,0.0007828275469386931,0.0008095337844279168,0.0008095337844279165
453,0.0002310230130957731,0.0001357346149164834,0.00013573461491648339
454,0.00023382655985829503,0.00015544649247229537,0.0001554464924722953
455,0.0008073472507346842,0.000852364860306906,0.0008523648603069057
456,0.0009729309654116205,0.0010193507327001543,0.0010193507327001538
457,0.00031491441555743223,0.00023709676471303615,0.0002370967647130361
459,0.00097392070585274,0.0010113212277929509,0.0010113212277929507
460,0.00038669509429189395,0.00038104955369458904,0.0003810495536945889
461,0.0003977176276497582,0.00034768842786727766,0.0003476884278672775
462,0.00023213000402270173,0.00016709715624423202,0.00016709715624423197
463,0.0008937160098291283,0.000929690504567687,0.0009296905045676866
464,0.0006863299244126752,0.0007048686487904502,0.00070486864879045
465,0.00035056243668200003,0.0003175452592827578,0.0003175452592827578
466,0.00027611951396704315,0.00018973228074486978,0.00018973228074486975
467,0.0003283227789230354,0.0002818483640004004,0.0002818483640004004
468,0.00017694436929229567,9.90015805706779e-05,9.900158057067789e-05
469,0.00043096314375331803,0.0004387824030638976,0.0004387824030638975
470,0.0002721086176621503,0.00019955826180540585,0.00019955826180540577
